https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1608942600,2020-12-26 00:30:00,BTC/EUR,20196.48,20196.48,20149.47,20149.47,1.11441652,22454.9022372444
1608942540,2020-12-26 00:29:00,BTC/EUR,20200.09,20200.09,20195.48,20195.48,0.84556194,17076.5292480312
1608942480,2020-12-26 00:28:00,BTC/EUR,20203.02,20213.04,20200.09,20200.09,1.55185651,31347.6411690859
1608942420,2020-12-26 00:27:00,BTC/EUR,20187.49,20206.13,20187.48,20204.83,2.11545612,42742.43127705961
1608942360,2020-12-26 00:26:00,BTC/EUR,20169.99,20183.87,20169.99,20183.87,5.63170691,113669.6401495417
1608942300,2020-12-26 00:25:00,BTC/EUR,20191.37,20191.37,20177.59,20177.59,0.03277401,661.3005364359
1608942240,2020-12-26 00:24:00,BTC/EUR,20173.91,20187.76,20173.90,20187.76,0.11870128,2396.3129523328
1608942180,2020-12-26 00:23:00,BTC/EUR,20172.60,20179.76,20168.55,20168.55,0.45581842,9193.196594691
1608942120,2020-12-26 00:22:00,BTC/EUR,20177.72,20198.00,20169.47,20191.79,0.92761061,18730.1186388919
1608942060,2020-12-26 00:21:00,BTC/EUR,20154.53,20174.78,20142.09,20174.78,1.34274372,27089.5591473816
1608942000,2020-12-26 00:20:00,BTC/EUR,20134.59,20169.66,20134.59,20138.84,1.64144769,33056.852397279596
1608941940,2020-12-26 00:19:00,BTC/EUR,20155.08,20161.81,20144.36,20144.36,1.32837481,26759.260387571598
1608941880,2020-12-26 00:18:00,BTC/EUR,20138.67,20158.12,20122.43,20138.93,2.33470432,47018.446871177606
1608941820,2020-12-26 00:17:00,BTC/EUR,20188.39,20193.56,20147.16,20147.16,5.45031264,109808.32080810239
1608941760,2020-12-26 00:16:00,BTC/EUR,20196.39,20202.51,20184.46,20184.46,0.84275126,17010.4790974196
1608941700,2020-12-26 00:15:00,BTC/EUR,20209.44,20215.73,20193.28,20200.67,2.94808423,59553.276662434095
1608941640,2020-12-26 00:14:00,BTC/EUR,20234.76,20234.76,20198.17,20198.17,1.28485663,25951.752638367096
1608941580,2020-12-26 00:13:00,BTC/EUR,20215.57,20224.85,20210.64,20210.77,1.50576623,30432.694948297103
1608941520,2020-12-26 00:12:00,BTC/EUR,20231.75,20231.75,20219.48,20219.48,0.80526948,16282.130145470399
1608941460,2020-12-26 00:11:00,BTC/EUR,20241.65,20241.65,20225.62,20227.33,1.39071621,28130.4757160193
1608941400,2020-12-26 00:10:00,BTC/EUR,20228.22,20249.70,20228.16,20241.77,0.39957867,8088.179535045901
1608941340,2020-12-26 00:09:00,BTC/EUR,20248.68,20248.68,20223.51,20232.12,1.11250948,22508.425300497598
1608941280,2020-12-26 00:08:00,BTC/EUR,20186.16,20238.25,20175.42,20238.25,2.11345111,42772.5519269575
1608941220,2020-12-26 00:07:00,BTC/EUR,20173.91,20195.10,20173.90,20177.14,0.87369978,17628.7627790292
1608941160,2020-12-26 00:06:00,BTC/EUR,20174.13,20174.13,20174.13,20174.13,0.00200000,40.34826
1608941100,2020-12-26 00:05:00,BTC/EUR,20137.00,20180.37,20136.08,20175.05,2.94109982,59336.835923490995
1608941040,2020-12-26 00:04:00,BTC/EUR,20181.13,20191.63,20106.25,20161.11,1.62480663,32757.9051961593
1608940980,2020-12-26 00:03:00,BTC/EUR,20274.13,20275.36,20165.00,20201.66,2.61846648,52897.3695503568
1608940920,2020-12-26 00:02:00,BTC/EUR,20280.19,20294.75,20261.41,20267.47,4.46310957,90455.93931668792
1608940860,2020-12-26 00:01:00,BTC/EUR,20270.18,20300.00,20268.16,20280.18,4.51390512,91542.80833652162
1608940800,2020-12-26 00:00:00,BTC/EUR,20242.64,20278.09,20242.63,20270.18,1.94904557,39507.5045321026
1608940740,2020-12-25 23:59:00,BTC/EUR,20194.96,20254.71,20194.96,20233.92,4.11591207,83281.0355514144
1608940680,2020-12-25 23:58:00,BTC/EUR,20204.49,20204.49,20198.13,20198.13,0.83100877,16784.8231676001
1608940620,2020-12-25 23:57:00,BTC/EUR,20214.03,20216.00,20192.00,20206.94,1.22567286,24767.097941648397
1608940560,2020-12-25 23:56:00,BTC/EUR,20223.23,20231.39,20213.50,20228.55,5.43688166,109980.232503393
1608940500,2020-12-25 23:55:00,BTC/EUR,20213.11,20238.72,20198.11,20238.72,4.87590570,98682.090208704
1608940440,2020-12-25 23:54:00,BTC/EUR,20210.14,20219.62,20195.09,20206.11,1.21487667,24547.9316304537
1608940380,2020-12-25 23:53:00,BTC/EUR,20225.22,20225.22,20203.50,20207.31,4.71813137,95340.7432143147
1608940320,2020-12-25 23:52:00,BTC/EUR,20232.42,20233.48,20226.80,20233.43,0.67479460,13653.409303478
1608940260,2020-12-25 23:51:00,BTC/EUR,20226.86,20242.53,20221.47,20226.80,2.31761064,46877.846893152
1608940200,2020-12-25 23:50:00,BTC/EUR,20229.48,20252.03,20227.93,20231.30,3.19921051,64724.187590962996
1608940140,2020-12-25 23:49:00,BTC/EUR,20249.11,20259.38,20228.76,20236.42,1.73648298,35140.1989061316
1608940080,2020-12-25 23:48:00,BTC/EUR,20237.39,20264.80,20237.39,20253.31,3.93072292,79610.1498228652
1608940020,2020-12-25 23:47:00,BTC/EUR,20230.83,20252.49,20230.83,20249.48,1.74748633,35385.6894896084
1608939960,2020-12-25 23:46:00,BTC/EUR,20248.19,20263.81,20234.63,20234.63,5.00111367,101195.6847003921
1608939900,2020-12-25 23:45:00,BTC/EUR,20235.18,20260.48,20226.10,20248.17,0.63343798,12825.959903496598
1608939840,2020-12-25 23:44:00,BTC/EUR,20215.80,20223.22,20208.18,20213.97,2.60253358,52607.5357101126
1608939780,2020-12-25 23:43:00,BTC/EUR,20228.12,20229.45,20204.65,20217.65,1.10395927,22319.462135115504
1608939720,2020-12-25 23:42:00,BTC/EUR,20226.08,20238.30,20208.71,20223.34,1.34431142,27186.466912542797
1608939660,2020-12-25 23:41:00,BTC/EUR,20203.46,20227.63,20203.46,20227.63,0.61956291,12532.2893052033
1608939600,2020-12-25 23:40:00,BTC/EUR,20209.55,20222.33,20190.66,20194.79,1.93030209,38982.0453441111
1608939540,2020-12-25 23:39:00,BTC/EUR,20214.48,20238.43,20207.53,20209.74,5.02630215,101580.25961294101
1608939480,2020-12-25 23:38:00,BTC/EUR,20205.93,20216.45,20205.93,20206.22,1.15774158,23393.5810686276
1608939420,2020-12-25 23:37:00,BTC/EUR,20201.01,20215.54,20198.27,20198.27,6.73565363,136048.5506452201
1608939360,2020-12-25 23:36:00,BTC/EUR,20186.23,20201.01,20186.23,20200.69,0.11011839,2224.4674596891
1608939300,2020-12-25 23:35:00,BTC/EUR,20183.14,20188.17,20168.33,20176.43,0.30568301,6167.5918534543
1608939240,2020-12-25 23:34:00,BTC/EUR,20154.97,20185.70,20154.97,20172.18,0.93573610,18875.837041698
1608939180,2020-12-25 23:33:00,BTC/EUR,20154.55,20158.71,20154.55,20158.71,0.41849066,8436.2318526486
1608939120,2020-12-25 23:32:00,BTC/EUR,20187.02,20187.02,20124.82,20135.42,3.35945975,67644.13303934499
1608939060,2020-12-25 23:31:00,BTC/EUR,20205.38,20220.52,20144.60,20164.90,1.77288754,35750.099955346
1608939000,2020-12-25 23:30:00,BTC/EUR,20194.05,20234.07,20194.05,20215.00,6.24607931,126264.49325165
1608938940,2020-12-25 23:29:00,BTC/EUR,20199.97,20209.54,20182.35,20183.35,0.61160740,12344.28621679
1608938880,2020-12-25 23:28:00,BTC/EUR,20220.40,20220.40,20198.53,20198.53,5.74294604,115999.06787732118
1608938820,2020-12-25 23:27:00,BTC/EUR,20220.75,20228.19,20201.01,20201.01,0.83654395,16899.0326993895
1608938760,2020-12-25 23:26:00,BTC/EUR,20239.47,20239.47,20200.30,20235.71,1.37088903,27740.9128532613
1608938700,2020-12-25 23:25:00,BTC/EUR,20247.59,20259.52,20232.25,20236.72,3.19040755,64563.38427523601
1608938640,2020-12-25 23:24:00,BTC/EUR,20245.66,20262.99,20235.88,20237.43,2.13214663,43149.1681743609
1608938580,2020-12-25 23:23:00,BTC/EUR,20259.13,20272.52,20240.39,20240.39,3.02178140,61162.034030746
1608938520,2020-12-25 23:22:00,BTC/EUR,20248.19,20278.22,20235.00,20252.65,1.47407426,29853.910061789004
1608938460,2020-12-25 23:21:00,BTC/EUR,20203.85,20230.67,20201.54,20219.32,6.53650653,132163.7172121596
1608938400,2020-12-25 23:20:00,BTC/EUR,20167.41,20200.64,20159.04,20200.64,0.35520913,7175.451759843199
1608938340,2020-12-25 23:19:00,BTC/EUR,20190.28,20210.39,20172.54,20172.54,8.48516470,171167.324317338
1608938280,2020-12-25 23:18:00,BTC/EUR,20160.80,20160.80,20155.00,20155.00,1.56727636,31588.455035799998
1608938220,2020-12-25 23:17:00,BTC/EUR,20121.92,20202.60,20121.92,20202.59,0.55450094,11202.355145434602
1608938160,2020-12-25 23:16:00,BTC/EUR,20097.89,20149.00,20091.88,20149.00,2.51437564,50662.15477036
1608938100,2020-12-25 23:15:00,BTC/EUR,20168.18,20168.18,20089.44,20093.36,2.63147488,52875.1720947968
1608938040,2020-12-25 23:14:00,BTC/EUR,20209.45,20209.45,20192.93,20193.44,1.73333545,35002.005409448
1608937980,2020-12-25 23:13:00,BTC/EUR,20212.56,20224.74,20182.60,20224.74,2.28841663,46282.6313534262
1608937920,2020-12-25 23:12:00,BTC/EUR,20225.42,20226.69,20206.51,20211.07,0.51541088,10417.0053744416
1608937860,2020-12-25 23:11:00,BTC/EUR,20229.50,20251.34,20217.10,20250.21,1.91059282,38689.9058294922
1608937800,2020-12-25 23:10:00,BTC/EUR,20214.01,20239.66,20194.99,20239.66,0.93024949,18827.9333927734
1608937740,2020-12-25 23:09:00,BTC/EUR,20239.35,20239.35,20193.02,20214.35,1.71826482,34733.606464166995
1608937680,2020-12-25 23:08:00,BTC/EUR,20292.50,20292.50,20220.71,20242.79,3.00119763,60752.6133725877
1608937620,2020-12-25 23:07:00,BTC/EUR,20271.64,20310.00,20271.64,20292.50,19.55763430,396873.29403275
1608937560,2020-12-25 23:06:00,BTC/EUR,20240.30,20285.92,20240.30,20242.01,14.65473993,296641.3922104593
1608937500,2020-12-25 23:05:00,BTC/EUR,20186.10,20250.00,20186.10,20250.00,7.69574504,155838.83706
1608937440,2020-12-25 23:04:00,BTC/EUR,20170.62,20192.00,20168.19,20192.00,3.24598476,65542.92427392
1608937380,2020-12-25 23:03:00,BTC/EUR,20156.97,20184.54,20156.97,20170.62,1.29043964,26028.9676113768
1608937320,2020-12-25 23:02:00,BTC/EUR,20131.61,20170.26,20131.61,20170.26,1.98615901,40061.3436330426
1608937260,2020-12-25 23:01:00,BTC/EUR,20130.71,20142.26,20115.50,20139.07,14.98840125,301852.4619618375
1608937200,2020-12-25 23:00:00,BTC/EUR,20138.28,20142.27,20131.97,20142.27,0.09325127,1878.2922581829
1608937140,2020-12-25 22:59:00,BTC/EUR,20135.66,20149.16,20135.66,20138.28,0.23019870,4635.805876236
1608937080,2020-12-25 22:58:00,BTC/EUR,20137.26,20137.26,20127.17,20130.35,0.74457359,14988.526967456499
1608937020,2020-12-25 22:57:00,BTC/EUR,20148.84,20148.84,20132.42,20132.42,2.18930084,44075.9240172328
1608936960,2020-12-25 22:56:00,BTC/EUR,20137.59,20153.17,20137.59,20148.48,1.15858997,23343.826838745597
1608936900,2020-12-25 22:55:00,BTC/EUR,20131.09,20149.44,20125.83,20135.57,9.86915502,198721.06174606137
1608936840,2020-12-25 22:54:00,BTC/EUR,20106.41,20119.22,20106.41,20118.03,2.13779469,43008.2177072607
1608936780,2020-12-25 22:53:00,BTC/EUR,20097.11,20122.80,20094.10,20111.77,11.34534947,228175.0591102619
1608936720,2020-12-25 22:52:00,BTC/EUR,20127.05,20127.05,20090.89,20090.89,13.12437392,263680.3527455888
1608936660,2020-12-25 22:51:00,BTC/EUR,20131.70,20133.08,20098.67,20115.75,1.95141915,39254.2597666125
1608936600,2020-12-25 22:50:00,BTC/EUR,20113.57,20140.82,20097.65,20130.74,1.29066381,25982.017586519403
1608936540,2020-12-25 22:49:00,BTC/EUR,20131.29,20140.53,20123.20,20123.20,0.55363220,11140.851487040001
1608936480,2020-12-25 22:48:00,BTC/EUR,20138.04,20144.84,20133.52,20138.75,0.48289615,9724.9248408125
1608936420,2020-12-25 22:47:00,BTC/EUR,20144.44,20145.17,20133.81,20133.81,0.91562059,18434.9309911479
1608936360,2020-12-25 22:46:00,BTC/EUR,20150.53,20150.53,20125.55,20130.36,2.64054184,53155.0578342624
1608936300,2020-12-25 22:45:00,BTC/EUR,20144.65,20150.53,20121.79,20150.53,4.88964200,98528.87781026
1608936240,2020-12-25 22:44:00,BTC/EUR,20180.40,20192.00,20138.00,20145.51,11.77920295,237298.0508212545
1608936180,2020-12-25 22:43:00,BTC/EUR,20152.00,20186.51,20144.97,20167.45,15.62157563,315047.34543924354
1608936120,2020-12-25 22:42:00,BTC/EUR,20137.82,20146.72,20123.02,20146.72,0.31838512,6414.4158648064
1608936060,2020-12-25 22:41:00,BTC/EUR,20136.58,20152.22,20126.64,20137.82,2.30451204,46407.8486493528
1608936000,2020-12-25 22:40:00,BTC/EUR,20156.51,20156.51,20117.74,20144.73,0.36044858,7261.1393229834
1608935940,2020-12-25 22:39:00,BTC/EUR,20149.00,20167.09,20128.64,20128.64,6.31172145,127046.368847328
1608935880,2020-12-25 22:38:00,BTC/EUR,20078.35,20149.00,20078.35,20141.51,4.32891071,87190.79835457209
1608935820,2020-12-25 22:37:00,BTC/EUR,20073.16,20078.35,20067.32,20067.61,0.56577940,11353.840345234
1608935760,2020-12-25 22:36:00,BTC/EUR,20055.45,20073.16,20054.55,20073.16,0.30060872,6034.1669339552
1608935700,2020-12-25 22:35:00,BTC/EUR,20086.34,20086.34,20040.70,20040.70,11.19441533,224343.919303931
1608935640,2020-12-25 22:34:00,BTC/EUR,20070.00,20088.60,20049.62,20088.60,12.35578579,248210.438420994
1608935580,2020-12-25 22:33:00,BTC/EUR,20097.53,20097.53,20087.53,20087.53,0.08219657,1651.1260657720998
1608935520,2020-12-25 22:32:00,BTC/EUR,20092.86,20100.00,20080.62,20088.13,0.70799591,14222.3138795483
1608935460,2020-12-25 22:31:00,BTC/EUR,20088.72,20088.72,20068.37,20086.03,1.95157167,39199.3271107701
1608935400,2020-12-25 22:30:00,BTC/EUR,20092.86,20097.78,20091.36,20097.78,0.08288017,1665.7074230225999
1608935340,2020-12-25 22:29:00,BTC/EUR,20100.00,20101.25,20083.61,20100.00,2.18228945,43864.017945
1608935280,2020-12-25 22:28:00,BTC/EUR,20051.46,20100.00,20049.56,20100.00,4.73248251,95122.89845099999
1608935220,2020-12-25 22:27:00,BTC/EUR,20032.18,20050.99,20032.18,20038.66,7.99959735,160301.211433551
1608935160,2020-12-25 22:26:00,BTC/EUR,20035.77,20048.26,20033.15,20033.15,1.98726306,39811.138970439
1608935100,2020-12-25 22:25:00,BTC/EUR,20035.41,20052.26,20028.53,20039.68,10.96709297,219777.03364904958
1608935040,2020-12-25 22:24:00,BTC/EUR,20030.86,20030.86,20015.49,20024.65,0.13090295,2621.2857577175
1608934980,2020-12-25 22:23:00,BTC/EUR,20053.52,20053.52,20024.36,20024.36,0.18731934,3750.9498991224
1608934920,2020-12-25 22:22:00,BTC/EUR,20057.74,20057.74,20040.54,20053.52,1.25720096,25211.304595379203
1608934860,2020-12-25 22:21:00,BTC/EUR,20080.65,20080.65,20042.29,20042.29,1.00535472,20149.6108511088
1608934800,2020-12-25 22:20:00,BTC/EUR,20080.58,20082.63,20068.40,20080.65,0.75091798,15078.921135087001
1608934740,2020-12-25 22:19:00,BTC/EUR,20064.38,20074.12,20064.11,20074.12,2.30464302,46263.680540642395
1608934680,2020-12-25 22:18:00,BTC/EUR,20066.09,20080.22,20063.98,20077.85,10.24130118,205623.308896863
1608934620,2020-12-25 22:17:00,BTC/EUR,20064.93,20075.00,20055.19,20066.09,3.86227323,77500.72223777071
1608934560,2020-12-25 22:16:00,BTC/EUR,20067.60,20070.00,20052.62,20057.24,17.40937783,349184.0693869892
1608934500,2020-12-25 22:15:00,BTC/EUR,20050.00,20065.30,20045.91,20065.30,1.27881228,25659.752041883996
1608934440,2020-12-25 22:14:00,BTC/EUR,20066.68,20070.00,20053.00,20053.00,0.87519387,17550.26267511
1608934380,2020-12-25 22:13:00,BTC/EUR,20070.00,20070.00,20062.13,20070.00,0.26126829,5243.6545803
1608934320,2020-12-25 22:12:00,BTC/EUR,20070.00,20070.00,20069.77,20070.00,1.16520410,23385.646287
1608934260,2020-12-25 22:11:00,BTC/EUR,20053.86,20070.00,20049.31,20070.00,2.66351396,53456.7251772
1608934200,2020-12-25 22:10:00,BTC/EUR,20054.10,20070.00,20050.88,20053.86,16.00710127,321004.1678744022
1608934140,2020-12-25 22:09:00,BTC/EUR,20033.98,20054.12,20033.98,20048.18,9.24709634,185387.4519016612
1608934080,2020-12-25 22:08:00,BTC/EUR,20045.01,20048.92,20027.88,20033.98,0.79689943,15965.0672426314
1608934020,2020-12-25 22:07:00,BTC/EUR,20050.13,20050.13,20007.57,20027.88,13.14230845,263212.576559586
1608933960,2020-12-25 22:06:00,BTC/EUR,20050.00,20065.66,20050.00,20055.53,2.08875705,41891.129678986494
1608933900,2020-12-25 22:05:00,BTC/EUR,20040.00,20050.00,20040.00,20050.00,0.36311414,7280.438507
1608933840,2020-12-25 22:04:00,BTC/EUR,19991.18,20009.15,19991.18,20009.15,2.46954725,49413.541357337504
1608933780,2020-12-25 22:03:00,BTC/EUR,19983.22,19991.18,19983.22,19991.18,0.01280034,255.89390100120002
1608933720,2020-12-25 22:02:00,BTC/EUR,19997.96,20001.55,19980.96,19993.16,2.11059106,42197.3847571496
1608933660,2020-12-25 22:01:00,BTC/EUR,19969.19,19998.85,19969.19,19997.82,9.26401698,185260.1440429836
1608933600,2020-12-25 22:00:00,BTC/EUR,20015.08,20017.79,19989.55,19989.55,2.41760374,48326.810840917
1608933540,2020-12-25 21:59:00,BTC/EUR,20017.20,20022.34,20012.29,20019.74,0.44194060,8847.535907444
1608933480,2020-12-25 21:58:00,BTC/EUR,20037.68,20037.68,20004.66,20026.94,8.76157096,175467.4559216624
1608933420,2020-12-25 21:57:00,BTC/EUR,20029.10,20035.41,20022.70,20035.41,0.52131977,10444.855333055699
1608933360,2020-12-25 21:56:00,BTC/EUR,20000.00,20021.84,19992.22,20011.91,2.72109064,54454.2209895224
